  Memory: 55 messages, 1 profile entries

[38;5;214m
       ██╗ █████╗ ██████╗ ██╗   ██╗██╗███████╗
       ██║██╔══██╗██╔══██╗██║   ██║██║██╔════╝
       ██║███████║██████╔╝██║   ██║██║███████╗
  ██   ██║██╔══██║██╔══██╗╚██╗ ██╔╝██║╚════██║
  ╚█████╔╝██║  ██║██║  ██║ ╚████╔╝ ██║███████║
   ╚════╝ ╚═╝  ╚═╝╚═╝  ╚═╝  ╚═══╝  ╚═╝╚══════╝
[0m
  [1mJ.A.R.V.I.S.[0m  v5.1 — Just A Rather Very Intelligent System
  ──────────────────────────────────────────
  [38;5;214m>[0m Phone:   https://192.168.101.13:8822
  [38;5;214m>[0m Local:   https://localhost:8822
  [38;5;214m>[0m SSL:     ON
  [15:51:00] "GET /jobs HTTP/1.1" 200 -
  [15:51:00] "GET /jobs HTTP/1.1" 200 -
  [15:51:00] "GET /perms HTTP/1.1" 200 -
  [15:51:01] "GET /jobs HTTP/1.1" 200 -
  [15:51:01] "GET /perms HTTP/1.1" 200 -
  [15:51:02] "GET /jobs HTTP/1.1" 200 -
  [15:51:03] "GET /jobs HTTP/1.1" 200 -
  [15:51:03] "GET /perms HTTP/1.1" 200 -
  [15:51:04] "GET /jobs HTTP/1.1" 200 -
  [15:51:04] "GET /jobs HTTP/1.1" 200 -
  [15:51:04] "GET /perms HTTP/1.1" 200 -
  [15:51:06] "GET /jobs HTTP/1.1" 200 -
  [15:51:06] "GET /jobs HTTP/1.1" 200 -
  [15:51:06] "GET /perms HTTP/1.1" 200 -
  [15:51:07] "GET /jobs HTTP/1.1" 200 -
  [15:51:07] "GET /perms HTTP/1.1" 200 -
  [15:51:08] "GET /jobs HTTP/1.1" 200 -
  [15:51:09] "GET /jobs HTTP/1.1" 200 -
  [15:51:09] "GET /perms HTTP/1.1" 200 -
  [15:51:10] "GET /jobs HTTP/1.1" 200 -
  [15:51:10] "GET /jobs HTTP/1.1" 200 -
  [15:51:10] "GET /perms HTTP/1.1" 200 -
  [15:51:12] "GET /jobs HTTP/1.1" 200 -
  [15:51:12] "GET /jobs HTTP/1.1" 200 -
  [15:51:12] "GET /perms HTTP/1.1" 200 -
  [15:51:13] "GET /jobs HTTP/1.1" 200 -
  [15:51:13] "GET /perms HTTP/1.1" 200 -
  [15:51:14] "GET /jobs HTTP/1.1" 200 -
  [15:51:15] "GET /jobs HTTP/1.1" 200 -
  [15:51:15] "GET /perms HTTP/1.1" 200 -
  [15:51:16] "GET /jobs HTTP/1.1" 200 -
  [15:51:16] "GET /jobs HTTP/1.1" 200 -
  [15:51:16] "GET /perms HTTP/1.1" 200 -
  [15:51:18] "GET /jobs HTTP/1.1" 200 -
  [15:51:18] "GET /jobs HTTP/1.1" 200 -
  [15:51:18] "GET /perms HTTP/1.1" 200 -
  [15:51:19] "GET /jobs HTTP/1.1" 200 -
  [15:51:19] "GET /perms HTTP/1.1" 200 -
  [15:51:20] "GET /jobs HTTP/1.1" 200 -
  [15:51:21] "GET /jobs HTTP/1.1" 200 -
  [15:51:21] "GET /perms HTTP/1.1" 200 -
  [15:51:22] "GET /jobs HTTP/1.1" 200 -
  [15:51:22] "GET /jobs HTTP/1.1" 200 -
  [15:51:22] "GET /perms HTTP/1.1" 200 -
  [15:51:24] "GET /jobs HTTP/1.1" 200 -
  [15:51:24] "GET /jobs HTTP/1.1" 200 -
  [15:51:24] "GET /perms HTTP/1.1" 200 -
  [15:51:25] "GET /jobs HTTP/1.1" 200 -
  [15:51:25] "GET /perms HTTP/1.1" 200 -
  [15:51:26] "GET /jobs HTTP/1.1" 200 -
  [15:51:27] "GET /jobs HTTP/1.1" 200 -
  [15:51:27] "GET /perms HTTP/1.1" 200 -
  [15:51:28] "GET /jobs HTTP/1.1" 200 -
  [15:51:28] "GET /jobs HTTP/1.1" 200 -
  [15:51:28] "GET /perms HTTP/1.1" 200 -
  [15:51:30] "GET /jobs HTTP/1.1" 200 -
  [15:51:30] "GET /jobs HTTP/1.1" 200 -
  [15:51:30] "GET /perms HTTP/1.1" 200 -
  [15:51:31] "GET /jobs HTTP/1.1" 200 -
  [15:51:31] "GET /perms HTTP/1.1" 200 -
  [15:51:32] "GET /jobs HTTP/1.1" 200 -
  [15:51:33] "GET /jobs HTTP/1.1" 200 -
  [15:51:33] "GET /perms HTTP/1.1" 200 -
  [15:51:34] "GET /jobs HTTP/1.1" 200 -
  [15:51:34] "GET /jobs HTTP/1.1" 200 -
  [15:51:34] "GET /perms HTTP/1.1" 200 -
  [15:51:36] "GET /jobs HTTP/1.1" 200 -
  [15:51:36] "GET /jobs HTTP/1.1" 200 -
  [15:51:36] "GET /perms HTTP/1.1" 200 -
  [15:51:37] "GET /jobs HTTP/1.1" 200 -
  [15:51:37] "GET /perms HTTP/1.1" 200 -
  [15:51:38] "GET /jobs HTTP/1.1" 200 -
  [15:51:39] "GET /jobs HTTP/1.1" 200 -
  [15:51:39] "GET /perms HTTP/1.1" 200 -
  [15:51:40] "GET /jobs HTTP/1.1" 200 -
  [15:51:40] "GET /jobs HTTP/1.1" 200 -
  [15:51:40] "GET /perms HTTP/1.1" 200 -
  [15:51:42] "GET /jobs HTTP/1.1" 200 -
  [15:51:42] "GET /jobs HTTP/1.1" 200 -
  [15:51:42] "GET /perms HTTP/1.1" 200 -
  [15:51:43] "GET /jobs HTTP/1.1" 200 -
  [15:51:43] "GET /perms HTTP/1.1" 200 -
  [15:51:44] "GET /jobs HTTP/1.1" 200 -
  [15:51:45] "GET /jobs HTTP/1.1" 200 -
  [15:51:45] "GET /perms HTTP/1.1" 200 -
  [15:51:46] "GET /jobs HTTP/1.1" 200 -
  [15:51:46] "GET /jobs HTTP/1.1" 200 -
  [15:51:46] "GET /perms HTTP/1.1" 200 -
  [15:51:48] "GET /jobs HTTP/1.1" 200 -
  [15:51:48] "GET /jobs HTTP/1.1" 200 -
  [15:51:48] "GET /perms HTTP/1.1" 200 -
  [15:51:49] "GET /jobs HTTP/1.1" 200 -
  [15:51:49] "GET /perms HTTP/1.1" 200 -
  [15:51:50] "GET /jobs HTTP/1.1" 200 -
  [15:51:51] "GET /jobs HTTP/1.1" 200 -
  [15:51:51] "GET /perms HTTP/1.1" 200 -
  [15:51:52] "GET /jobs HTTP/1.1" 200 -
  [15:51:52] "GET /jobs HTTP/1.1" 200 -
  [15:51:52] "GET /perms HTTP/1.1" 200 -
  [15:51:54] "GET /jobs HTTP/1.1" 200 -
  [15:51:54] "GET /jobs HTTP/1.1" 200 -
  [15:51:54] "GET /perms HTTP/1.1" 200 -
  [15:51:55] "GET /jobs HTTP/1.1" 200 -
  [15:51:55] "GET /perms HTTP/1.1" 200 -
  [15:51:56] "GET /jobs HTTP/1.1" 200 -
  [15:51:57] "GET /jobs HTTP/1.1" 200 -
  [15:51:57] "GET /perms HTTP/1.1" 200 -
  [15:51:58] "GET /jobs HTTP/1.1" 200 -
  [15:51:58] "GET /jobs HTTP/1.1" 200 -
  [15:51:58] "GET /perms HTTP/1.1" 200 -
  [15:52:00] "GET /jobs HTTP/1.1" 200 -
  [15:52:00] "GET /jobs HTTP/1.1" 200 -
  [15:52:00] "GET /perms HTTP/1.1" 200 -
  [15:52:01] "GET /jobs HTTP/1.1" 200 -
  [15:52:01] "GET /perms HTTP/1.1" 200 -
  [15:52:02] "GET /jobs HTTP/1.1" 200 -
  [15:52:03] "GET /jobs HTTP/1.1" 200 -
  [15:52:03] "GET /perms HTTP/1.1" 200 -
  [15:52:04] "GET /jobs HTTP/1.1" 200 -
  [15:52:04] "GET /jobs HTTP/1.1" 200 -
  [15:52:04] "GET /perms HTTP/1.1" 200 -
  [15:52:06] "GET /jobs HTTP/1.1" 200 -
  [15:52:06] "GET /jobs HTTP/1.1" 200 -
  [15:52:06] "GET /perms HTTP/1.1" 200 -
  [15:52:07] "GET /jobs HTTP/1.1" 200 -
  [15:52:07] "GET /perms HTTP/1.1" 200 -
  [15:52:08] "GET /jobs HTTP/1.1" 200 -
  [15:52:09] "GET /jobs HTTP/1.1" 200 -
  [15:52:09] "GET /perms HTTP/1.1" 200 -
  [15:52:10] "GET /jobs HTTP/1.1" 200 -
  [15:52:10] "GET /jobs HTTP/1.1" 200 -
  [15:52:10] "GET /perms HTTP/1.1" 200 -
  [15:52:12] "GET /jobs HTTP/1.1" 200 -
  [15:52:12] "GET /jobs HTTP/1.1" 200 -
  [15:52:12] "GET /perms HTTP/1.1" 200 -
  [15:52:13] "GET /jobs HTTP/1.1" 200 -
  [15:52:13] "GET /perms HTTP/1.1" 200 -
  [15:52:14] "GET /jobs HTTP/1.1" 200 -
  [15:52:15] "GET /jobs HTTP/1.1" 200 -
  [15:52:15] "GET /perms HTTP/1.1" 200 -
  [15:52:16] "GET /jobs HTTP/1.1" 200 -
  [15:52:16] "GET /jobs HTTP/1.1" 200 -
  [15:52:16] "GET /perms HTTP/1.1" 200 -
  [15:52:18] "GET /jobs HTTP/1.1" 200 -
  [15:52:18] "GET /jobs HTTP/1.1" 200 -
  [15:52:18] "GET /perms HTTP/1.1" 200 -
  [15:52:19] "GET /jobs HTTP/1.1" 200 -
  [15:52:19] "GET /perms HTTP/1.1" 200 -
  [15:52:20] "GET /jobs HTTP/1.1" 200 -
  [15:52:21] "GET /jobs HTTP/1.1" 200 -
  [15:52:21] "GET /perms HTTP/1.1" 200 -
  [15:52:22] "GET /jobs HTTP/1.1" 200 -
  [15:52:22] "GET /jobs HTTP/1.1" 200 -
  [15:52:22] "GET /perms HTTP/1.1" 200 -
  [15:52:24] "GET /jobs HTTP/1.1" 200 -
  [15:52:24] "GET /jobs HTTP/1.1" 200 -
  [15:52:24] "GET /perms HTTP/1.1" 200 -
  [15:52:25] "GET /jobs HTTP/1.1" 200 -
  [15:52:25] "GET /perms HTTP/1.1" 200 -
  [15:52:26] "GET /jobs HTTP/1.1" 200 -
  [15:52:27] "GET /jobs HTTP/1.1" 200 -
  [15:52:27] "GET /perms HTTP/1.1" 200 -
  [15:52:28] "GET /jobs HTTP/1.1" 200 -
  [15:52:28] "GET /jobs HTTP/1.1" 200 -
  [15:52:28] "GET /perms HTTP/1.1" 200 -
  [15:52:30] "GET /jobs HTTP/1.1" 200 -
  [15:52:30] "GET /jobs HTTP/1.1" 200 -
  [15:52:30] "GET /perms HTTP/1.1" 200 -
  [15:52:31] "GET /jobs HTTP/1.1" 200 -
  [15:52:31] "GET /perms HTTP/1.1" 200 -
  [15:52:32] "GET /jobs HTTP/1.1" 200 -
  [15:52:33] "GET /jobs HTTP/1.1" 200 -
  [15:52:33] "GET /perms HTTP/1.1" 200 -
  [15:52:34] "GET /jobs HTTP/1.1" 200 -
  [15:52:34] "GET /jobs HTTP/1.1" 200 -
  [15:52:34] "GET /perms HTTP/1.1" 200 -
  [15:52:36] "GET /jobs HTTP/1.1" 200 -
  [15:52:36] "GET /jobs HTTP/1.1" 200 -
  [15:52:36] "GET /perms HTTP/1.1" 200 -
  [15:52:37] "GET /jobs HTTP/1.1" 200 -
  [15:52:37] "GET /perms HTTP/1.1" 200 -
  [15:52:38] "GET /jobs HTTP/1.1" 200 -
  [15:52:39] "GET /jobs HTTP/1.1" 200 -
  [15:52:39] "GET /perms HTTP/1.1" 200 -
  [15:52:40] "GET /jobs HTTP/1.1" 200 -
  [15:52:40] "GET /jobs HTTP/1.1" 200 -
  [15:52:40] "GET /perms HTTP/1.1" 200 -
  [15:52:42] "GET /jobs HTTP/1.1" 200 -
  [15:52:42] "GET /jobs HTTP/1.1" 200 -
  [15:52:42] "GET /perms HTTP/1.1" 200 -
  [15:52:42] "GET /jobs HTTP/1.1" 200 -
  [15:52:42] "GET /perms HTTP/1.1" 200 -
  [15:52:43] "GET /jobs HTTP/1.1" 200 -
  [15:52:43] "GET /perms HTTP/1.1" 200 -
  [15:52:45] "GET /jobs HTTP/1.1" 200 -
  [15:52:45] "GET /perms HTTP/1.1" 200 -
  [15:52:46] "GET /jobs HTTP/1.1" 200 -
  [15:52:46] "GET /perms HTTP/1.1" 200 -
  [15:52:48] "GET /jobs HTTP/1.1" 200 -
  [15:52:48] "GET /perms HTTP/1.1" 200 -
  [15:52:49] "GET /jobs HTTP/1.1" 200 -
  [15:52:49] "GET /perms HTTP/1.1" 200 -
  [15:52:51] "GET /jobs HTTP/1.1" 200 -
  [15:52:51] "GET /perms HTTP/1.1" 200 -
  [15:52:52] "GET /jobs HTTP/1.1" 200 -
  [15:52:52] "GET /perms HTTP/1.1" 200 -
  [15:52:54] "GET /jobs HTTP/1.1" 200 -
  [15:52:54] "GET /perms HTTP/1.1" 200 -
  [15:52:55] "GET /jobs HTTP/1.1" 200 -
  [15:52:55] "GET /perms HTTP/1.1" 200 -
  [15:52:57] "GET /jobs HTTP/1.1" 200 -
  [15:52:57] "GET /perms HTTP/1.1" 200 -
  [15:52:58] "GET /jobs HTTP/1.1" 200 -
  [15:52:58] "GET /perms HTTP/1.1" 200 -
  [15:53:00] "GET /jobs HTTP/1.1" 200 -
  [15:53:00] "GET /perms HTTP/1.1" 200 -
  [15:53:01] "GET /jobs HTTP/1.1" 200 -
  [15:53:01] "GET /perms HTTP/1.1" 200 -
  [15:53:03] "GET /jobs HTTP/1.1" 200 -
  [15:53:03] "GET /perms HTTP/1.1" 200 -
  [15:53:04] "GET /jobs HTTP/1.1" 200 -
  [15:53:04] "GET /perms HTTP/1.1" 200 -
  [15:53:06] "GET /jobs HTTP/1.1" 200 -
  [15:53:06] "GET /perms HTTP/1.1" 200 -
  [15:53:07] "GET /jobs HTTP/1.1" 200 -
  [15:53:07] "GET /perms HTTP/1.1" 200 -
  [15:53:09] "GET /jobs HTTP/1.1" 200 -
  [15:53:09] "GET /perms HTTP/1.1" 200 -
  [15:53:10] "POST /send HTTP/1.1" 200 -
  [15:53:10] >> #9: chyba Właśnie zauważyłem że to wszystko działa ogarnij teraz tak że jak coś nie 
  [15:53:10] "GET /jobs HTTP/1.1" 200 -
  [15:53:10] "GET /perms HTTP/1.1" 200 -
  [15:53:10] "GET /jobs HTTP/1.1" 200 -
  [15:53:10] "GET /perms HTTP/1.1" 200 -
  [15:53:12] "GET /jobs HTTP/1.1" 200 -
  [15:53:12] "GET /perms HTTP/1.1" 200 -
  [15:53:12] "GET /jobs HTTP/1.1" 200 -
  [15:53:13] "GET /jobs HTTP/1.1" 200 -
  [15:53:13] "GET /perms HTTP/1.1" 200 -
  [15:53:14] "GET /jobs HTTP/1.1" 200 -
  [15:53:15] "GET /jobs HTTP/1.1" 200 -
  [15:53:15] "GET /perms HTTP/1.1" 200 -
  [15:53:16] "GET /jobs HTTP/1.1" 200 -
  [15:53:16] "GET /perms HTTP/1.1" 200 -
  [15:53:16] "GET /jobs HTTP/1.1" 200 -
  [15:53:18] "GET /jobs HTTP/1.1" 200 -
  [15:53:18] "GET /perms HTTP/1.1" 200 -
  [15:53:18] "GET /jobs HTTP/1.1" 200 -
  [15:53:19] "GET /jobs HTTP/1.1" 200 -
  [15:53:19] "GET /perms HTTP/1.1" 200 -
  [15:53:20] "GET /jobs HTTP/1.1" 200 -
  [15:53:21] "GET /jobs HTTP/1.1" 200 -
  [15:53:21] "GET /perms HTTP/1.1" 200 -
  [15:53:22] "GET /jobs HTTP/1.1" 200 -
  [15:53:22] "GET /perms HTTP/1.1" 200 -
  [15:53:22] "GET /jobs HTTP/1.1" 200 -
  [15:53:24] "GET /jobs HTTP/1.1" 200 -
  [15:53:24] "GET /perms HTTP/1.1" 200 -
  [15:53:24] "GET /jobs HTTP/1.1" 200 -
  [15:53:25] "GET /jobs HTTP/1.1" 200 -
  [15:53:25] "GET /perms HTTP/1.1" 200 -
  [15:53:26] "GET /jobs HTTP/1.1" 200 -
  [15:53:27] "GET /jobs HTTP/1.1" 200 -
  [15:53:27] "GET /perms HTTP/1.1" 200 -
  [15:53:28] "GET /jobs HTTP/1.1" 200 -
  [15:53:28] "GET /perms HTTP/1.1" 200 -
  [15:53:28] "GET /jobs HTTP/1.1" 200 -
  [15:53:30] "GET /jobs HTTP/1.1" 200 -
  [15:53:30] "GET /perms HTTP/1.1" 200 -
  [15:53:30] "GET /jobs HTTP/1.1" 200 -
  [15:53:31] "GET /jobs HTTP/1.1" 200 -
  [15:53:31] "GET /perms HTTP/1.1" 200 -
  [15:53:32] "GET /jobs HTTP/1.1" 200 -
  [15:53:33] "GET /jobs HTTP/1.1" 200 -
  [15:53:33] "GET /perms HTTP/1.1" 200 -
  [15:53:34] "GET /jobs HTTP/1.1" 200 -
  [15:53:34] "GET /perms HTTP/1.1" 200 -
  [15:53:34] "GET /jobs HTTP/1.1" 200 -
  [15:53:36] "GET /jobs HTTP/1.1" 200 -
  [15:53:36] "GET /perms HTTP/1.1" 200 -
  [15:53:36] "GET /jobs HTTP/1.1" 200 -
  [15:53:37] "GET /jobs HTTP/1.1" 200 -
  [15:53:37] "GET /perms HTTP/1.1" 200 -
  [15:53:38] "GET /jobs HTTP/1.1" 200 -
  [15:53:39] "GET /jobs HTTP/1.1" 200 -
  [15:53:39] "GET /perms HTTP/1.1" 200 -
  [15:53:40] "GET /jobs HTTP/1.1" 200 -
  [15:53:40] "GET /perms HTTP/1.1" 200 -
  [15:53:40] "GET /jobs HTTP/1.1" 200 -
  [15:53:42] "GET /jobs HTTP/1.1" 200 -
  [15:53:42] "GET /perms HTTP/1.1" 200 -
  [15:53:42] "GET /jobs HTTP/1.1" 200 -
  [15:53:43] "GET /jobs HTTP/1.1" 200 -
  [15:53:43] "GET /perms HTTP/1.1" 200 -
  [15:53:44] "GET /jobs HTTP/1.1" 200 -
  [15:53:45] "GET /jobs HTTP/1.1" 200 -
  [15:53:45] "GET /perms HTTP/1.1" 200 -
  [15:53:46] "GET /jobs HTTP/1.1" 200 -
  [15:53:46] "GET /perms HTTP/1.1" 200 -
  [15:53:46] "GET /jobs HTTP/1.1" 200 -
  [15:53:48] "GET /jobs HTTP/1.1" 200 -
  [15:53:48] "GET /perms HTTP/1.1" 200 -
  [15:53:48] "GET /jobs HTTP/1.1" 200 -
  [15:53:48] "GET /jobs HTTP/1.1" 200 -
  [15:53:48] "GET /perms HTTP/1.1" 200 -
  [15:53:49] "GET /jobs HTTP/1.1" 200 -
  [15:53:49] "GET /perms HTTP/1.1" 200 -
  [15:53:51] "GET /jobs HTTP/1.1" 200 -
  [15:53:51] "GET /perms HTTP/1.1" 200 -
  [15:53:52] "GET /jobs HTTP/1.1" 200 -
  [15:53:52] "GET /perms HTTP/1.1" 200 -
  [15:53:54] "GET /jobs HTTP/1.1" 200 -
  [15:53:54] "GET /perms HTTP/1.1" 200 -
  [15:53:55] "GET /jobs HTTP/1.1" 200 -
  [15:53:55] "GET /perms HTTP/1.1" 200 -
  [15:53:57] "GET /jobs HTTP/1.1" 200 -
  [15:53:57] "GET /perms HTTP/1.1" 200 -
  [15:53:58] "GET /jobs HTTP/1.1" 200 -
  [15:53:58] "GET /perms HTTP/1.1" 200 -
  [15:54:00] "GET /jobs HTTP/1.1" 200 -
  [15:54:00] "GET /perms HTTP/1.1" 200 -
  [15:54:01] "GET /jobs HTTP/1.1" 200 -
  [15:54:01] "GET /perms HTTP/1.1" 200 -
  [15:54:03] "GET /jobs HTTP/1.1" 200 -
  [15:54:03] "GET /perms HTTP/1.1" 200 -
  [15:54:04] "GET /jobs HTTP/1.1" 200 -
  [15:54:04] "GET /perms HTTP/1.1" 200 -
  [15:54:06] "GET /jobs HTTP/1.1" 200 -
  [15:54:06] "GET /perms HTTP/1.1" 200 -
  [15:54:07] "GET /jobs HTTP/1.1" 200 -
  [15:54:07] "GET /perms HTTP/1.1" 200 -
  [15:54:09] "GET /jobs HTTP/1.1" 200 -
  [15:54:09] "GET /perms HTTP/1.1" 200 -
  [15:54:10] "GET /jobs HTTP/1.1" 200 -
  [15:54:10] "GET /perms HTTP/1.1" 200 -
  [15:54:11] "POST /send HTTP/1.1" 200 -
  [15:54:11] >> #10: tak przetestuj wszystko mistrzu
  [15:54:11] "GET /jobs HTTP/1.1" 200 -
  [15:54:11] "GET /perms HTTP/1.1" 200 -
  [15:54:12] "GET /jobs HTTP/1.1" 200 -
  [15:54:12] "GET /perms HTTP/1.1" 200 -
  [15:54:13] "GET /jobs HTTP/1.1" 200 -
  [15:54:13] "GET /perms HTTP/1.1" 200 -
  [15:54:13] "GET /jobs HTTP/1.1" 200 -
  [15:54:15] "GET /jobs HTTP/1.1" 200 -
  [15:54:15] "GET /perms HTTP/1.1" 200 -
  [15:54:15] "GET /jobs HTTP/1.1" 200 -
  [15:54:16] "GET /jobs HTTP/1.1" 200 -
  [15:54:16] "GET /perms HTTP/1.1" 200 -
  [15:54:17] "GET /jobs HTTP/1.1" 200 -
  [15:54:18] "GET /jobs HTTP/1.1" 200 -
  [15:54:18] "GET /perms HTTP/1.1" 200 -
  [15:54:19] "GET /jobs HTTP/1.1" 200 -
  [15:54:19] "GET /jobs HTTP/1.1" 200 -
  [15:54:19] "GET /perms HTTP/1.1" 200 -
  [15:54:21] "GET /jobs HTTP/1.1" 200 -
  [15:54:21] "GET /perms HTTP/1.1" 200 -
  [15:54:21] "GET /jobs HTTP/1.1" 200 -
  [15:54:22] "GET /jobs HTTP/1.1" 200 -
  [15:54:22] "GET /perms HTTP/1.1" 200 -
  [15:54:23] "GET /jobs HTTP/1.1" 200 -
  [15:54:24] "GET /jobs HTTP/1.1" 200 -
  [15:54:24] "GET /perms HTTP/1.1" 200 -
  [15:54:25] "GET /jobs HTTP/1.1" 200 -
  [15:54:25] "GET /jobs HTTP/1.1" 200 -
  [15:54:25] "GET /perms HTTP/1.1" 200 -
  [15:54:27] "GET /jobs HTTP/1.1" 200 -
  [15:54:27] "GET /perms HTTP/1.1" 200 -
  [15:54:27] "GET /jobs HTTP/1.1" 200 -
  [15:54:28] "GET /jobs HTTP/1.1" 200 -
  [15:54:28] "GET /perms HTTP/1.1" 200 -
  [15:54:29] "GET /jobs HTTP/1.1" 200 -
  [15:54:30] "GET /jobs HTTP/1.1" 200 -
  [15:54:30] "GET /perms HTTP/1.1" 200 -
  [15:54:31] "GET /jobs HTTP/1.1" 200 -
  [15:54:31] "GET /jobs HTTP/1.1" 200 -
  [15:54:31] "GET /perms HTTP/1.1" 200 -
  [15:54:33] "GET /jobs HTTP/1.1" 200 -
  [15:54:33] "GET /perms HTTP/1.1" 200 -
  [15:54:33] "GET /jobs HTTP/1.1" 200 -
  [15:54:34] "GET /jobs HTTP/1.1" 200 -
  [15:54:34] "GET /perms HTTP/1.1" 200 -
  [15:54:35] "GET /jobs HTTP/1.1" 200 -
  [15:54:36] "GET /jobs HTTP/1.1" 200 -
  [15:54:36] "GET /perms HTTP/1.1" 200 -
  [15:54:37] "GET /jobs HTTP/1.1" 200 -
  [15:54:37] "GET /jobs HTTP/1.1" 200 -
  [15:54:37] "GET /perms HTTP/1.1" 200 -
  [15:54:39] "GET /jobs HTTP/1.1" 200 -
  [15:54:39] "GET /perms HTTP/1.1" 200 -
  [15:54:39] "GET /jobs HTTP/1.1" 200 -
  [15:54:40] "GET /jobs HTTP/1.1" 200 -
  [15:54:40] "GET /perms HTTP/1.1" 200 -
  [15:54:41] "GET /jobs HTTP/1.1" 200 -
  [15:54:42] "GET /jobs HTTP/1.1" 200 -
  [15:54:42] "GET /perms HTTP/1.1" 200 -
  [15:54:43] "GET /jobs HTTP/1.1" 200 -
  [15:54:43] "GET /jobs HTTP/1.1" 200 -
  [15:54:43] "GET /perms HTTP/1.1" 200 -
  [15:54:45] "GET /jobs HTTP/1.1" 200 -
  [15:54:45] "GET /perms HTTP/1.1" 200 -
  [15:54:45] "GET /jobs HTTP/1.1" 200 -
  [15:54:46] "GET /jobs HTTP/1.1" 200 -
  [15:54:46] "GET /perms HTTP/1.1" 200 -
  [15:54:47] "GET /jobs HTTP/1.1" 200 -
  [15:54:48] "GET /jobs HTTP/1.1" 200 -
  [15:54:48] "GET /perms HTTP/1.1" 200 -
  [15:54:49] "GET /jobs HTTP/1.1" 200 -
  [15:54:49] "GET /jobs HTTP/1.1" 200 -
  [15:54:49] "GET /perms HTTP/1.1" 200 -
  [15:54:51] "GET /jobs HTTP/1.1" 200 -
  [15:54:51] "GET /perms HTTP/1.1" 200 -
  [15:54:51] "GET /jobs HTTP/1.1" 200 -
  [15:54:52] "GET /jobs HTTP/1.1" 200 -
  [15:54:52] "GET /perms HTTP/1.1" 200 -
  [15:54:53] "GET /jobs HTTP/1.1" 200 -
  [15:54:54] "GET /jobs HTTP/1.1" 200 -
  [15:54:54] "GET /perms HTTP/1.1" 200 -
  [15:54:55] "GET /jobs HTTP/1.1" 200 -
  [15:54:55] "GET /jobs HTTP/1.1" 200 -
  [15:54:55] "GET /perms HTTP/1.1" 200 -
  [15:54:57] "GET /jobs HTTP/1.1" 200 -
  [15:54:57] "GET /perms HTTP/1.1" 200 -
  [15:54:57] "GET /jobs HTTP/1.1" 200 -
  [15:54:58] "GET /jobs HTTP/1.1" 200 -
  [15:54:58] "GET /perms HTTP/1.1" 200 -
  [15:54:59] "GET /jobs HTTP/1.1" 200 -
  [15:55:00] "GET /jobs HTTP/1.1" 200 -
  [15:55:00] "GET /perms HTTP/1.1" 200 -
  [15:55:01] "GET /jobs HTTP/1.1" 200 -
  [15:55:01] "GET /jobs HTTP/1.1" 200 -
  [15:55:01] "GET /perms HTTP/1.1" 200 -
  [15:55:03] "GET /jobs HTTP/1.1" 200 -
  [15:55:03] "GET /perms HTTP/1.1" 200 -
  [15:55:03] "GET /jobs HTTP/1.1" 200 -
  [15:55:03] "GET /jobs HTTP/1.1" 200 -
  [15:55:03] "GET /perms HTTP/1.1" 200 -
  [15:55:04] "GET /jobs HTTP/1.1" 200 -
  [15:55:04] "GET /perms HTTP/1.1" 200 -
  [15:55:06] "GET /jobs HTTP/1.1" 200 -
  [15:55:06] "GET /perms HTTP/1.1" 200 -
  [15:55:07] "GET /jobs HTTP/1.1" 200 -
  [15:55:07] "GET /perms HTTP/1.1" 200 -
  [15:55:09] "GET /jobs HTTP/1.1" 200 -
  [15:55:09] "GET /perms HTTP/1.1" 200 -
  [15:55:10] "GET /jobs HTTP/1.1" 200 -
  [15:55:10] "GET /perms HTTP/1.1" 200 -
  [15:55:12] "GET /jobs HTTP/1.1" 200 -
  [15:55:12] "GET /perms HTTP/1.1" 200 -
  [15:55:13] "GET /jobs HTTP/1.1" 200 -
  [15:55:13] "GET /perms HTTP/1.1" 200 -
  [15:55:15] "GET /jobs HTTP/1.1" 200 -
  [15:55:15] "GET /perms HTTP/1.1" 200 -
  [15:55:16] "GET /jobs HTTP/1.1" 200 -
  [15:55:16] "GET /perms HTTP/1.1" 200 -
  [15:55:18] "GET /jobs HTTP/1.1" 200 -
  [15:55:18] "GET /perms HTTP/1.1" 200 -
  [15:55:19] "GET /jobs HTTP/1.1" 200 -
  [15:55:19] "GET /perms HTTP/1.1" 200 -
  [15:55:21] "GET /jobs HTTP/1.1" 200 -
  [15:55:21] "GET /perms HTTP/1.1" 200 -
  [15:55:22] "GET /jobs HTTP/1.1" 200 -
  [15:55:22] "GET /perms HTTP/1.1" 200 -
  [15:55:24] "GET /jobs HTTP/1.1" 200 -
  [15:55:24] "GET /perms HTTP/1.1" 200 -
  [15:55:25] "GET /jobs HTTP/1.1" 200 -
  [15:55:25] "GET /perms HTTP/1.1" 200 -
  [15:55:27] "GET /jobs HTTP/1.1" 200 -
  [15:55:27] "GET /perms HTTP/1.1" 200 -
  [15:55:28] "GET /jobs HTTP/1.1" 200 -
  [15:55:28] "GET /perms HTTP/1.1" 200 -
  [15:55:30] "GET /jobs HTTP/1.1" 200 -
  [15:55:30] "GET /perms HTTP/1.1" 200 -
  [15:55:31] "GET /jobs HTTP/1.1" 200 -
  [15:55:31] "GET /perms HTTP/1.1" 200 -
